subj,trial,object_response,shape,texture,imagename
ResNet,2256,cat,cat,bottle,cat19-bottle8.JPEG
ResNet,2257,cat,cat,car,cat19-car6.JPEG
ResNet,2258,cat,cat,chair,cat19-chair12.JPEG
ResNet,2259,cat,cat,clock,cat19-clock16.JPEG
ResNet,2260,cat,cat,dog,cat19-dog7.JPEG
ResNet,2261,cat,cat,elephant,cat19-elephant20.JPEG
ResNet,2262,cat,cat,keyboard,cat19-keyboard3.JPEG
ResNet,2263,cat,cat,knife,cat19-knife16.JPEG
ResNet,2264,cat,cat,oven,cat19-oven19.JPEG
ResNet,2265,cat,cat,truck,cat19-truck19.JPEG
ResNet,2266,cat,cat,airplane,cat2-airplane2.JPEG
ResNet,2267,cat,cat,bear,cat2-bear16.JPEG
ResNet,2268,cat,cat,bicycle,cat2-bicycle18.JPEG
ResNet,2269,cat,cat,bird,cat2-bird1.JPEG
ResNet,2270,bird,cat,boat,cat2-boat11.JPEG
ResNet,2271,cat,cat,bottle,cat2-bottle15.JPEG
ResNet,2272,cat,cat,car,cat2-car18.JPEG
ResNet,2273,cat,cat,chair,cat2-chair18.JPEG
ResNet,2274,cat,cat,clock,cat2-clock10.JPEG
ResNet,2275,cat,cat,dog,cat2-dog6.JPEG
ResNet,2276,cat,cat,elephant,cat2-elephant16.JPEG
ResNet,2277,cat,cat,keyboard,cat2-keyboard16.JPEG
ResNet,2278,bear,cat,knife,cat2-knife7.JPEG
ResNet,2279,cat,cat,oven,cat2-oven13.JPEG
ResNet,2280,cat,cat,truck,cat2-truck19.JPEG
ResNet,2281,cat,cat,airplane,cat20-airplane11.JPEG
ResNet,2282,cat,cat,bear,cat20-bear10.JPEG
ResNet,2283,cat,cat,bicycle,cat20-bicycle12.JPEG
ResNet,2284,cat,cat,bird,cat20-bird20.JPEG
ResNet,2285,bird,cat,boat,cat20-boat9.JPEG
ResNet,2286,cat,cat,bottle,cat20-bottle10.JPEG
ResNet,2287,cat,cat,car,cat20-car20.JPEG
ResNet,2288,cat,cat,chair,cat20-chair7.JPEG
ResNet,2289,cat,cat,clock,cat20-clock11.JPEG
ResNet,2290,cat,cat,dog,cat20-dog16.JPEG
ResNet,2291,cat,cat,elephant,cat20-elephant11.JPEG
ResNet,2292,cat,cat,keyboard,cat20-keyboard7.JPEG
ResNet,2293,cat,cat,knife,cat20-knife15.JPEG
ResNet,2294,cat,cat,oven,cat20-oven4.JPEG
ResNet,2295,cat,cat,truck,cat20-truck15.JPEG
ResNet,2296,bird,cat,airplane,cat3-airplane14.JPEG
ResNet,2297,bear,cat,bear,cat3-bear12.JPEG
ResNet,2298,cat,cat,bicycle,cat3-bicycle1.JPEG
ResNet,2299,cat,cat,bird,cat3-bird9.JPEG
ResNet,2300,boat,cat,boat,cat3-boat11.JPEG
ResNet,2301,bear,cat,bottle,cat3-bottle9.JPEG
ResNet,2302,cat,cat,car,cat3-car16.JPEG
ResNet,2303,cat,cat,chair,cat3-chair20.JPEG
ResNet,2304,cat,cat,clock,cat3-clock15.JPEG
ResNet,2305,cat,cat,dog,cat3-dog15.JPEG
ResNet,2306,cat,cat,elephant,cat3-elephant2.JPEG
ResNet,2307,cat,cat,keyboard,cat3-keyboard12.JPEG
ResNet,2308,dog,cat,knife,cat3-knife5.JPEG
ResNet,2309,cat,cat,oven,cat3-oven18.JPEG
ResNet,2310,cat,cat,truck,cat3-truck13.JPEG
ResNet,2311,bird,cat,airplane,cat4-airplane19.JPEG
ResNet,2312,cat,cat,bear,cat4-bear8.JPEG
ResNet,2313,cat,cat,bicycle,cat4-bicycle3.JPEG
ResNet,2314,cat,cat,bird,cat4-bird12.JPEG
ResNet,2315,cat,cat,boat,cat4-boat14.JPEG
ResNet,2316,clock,cat,bottle,cat4-bottle6.JPEG
ResNet,2317,cat,cat,car,cat4-car3.JPEG
ResNet,2318,clock,cat,chair,cat4-chair1.JPEG
ResNet,2319,cat,cat,clock,cat4-clock19.JPEG
ResNet,2320,cat,cat,dog,cat4-dog2.JPEG
ResNet,2321,cat,cat,elephant,cat4-elephant10.JPEG
ResNet,2322,oven,cat,keyboard,cat4-keyboard10.JPEG
ResNet,2323,bird,cat,knife,cat4-knife4.JPEG
ResNet,2324,bottle,cat,oven,cat4-oven7.JPEG
ResNet,2325,cat,cat,truck,cat4-truck14.JPEG
ResNet,2326,cat,cat,airplane,cat5-airplane2.JPEG
ResNet,2327,cat,cat,bear,cat5-bear8.JPEG
ResNet,2328,cat,cat,bicycle,cat5-bicycle11.JPEG
ResNet,2329,cat,cat,bird,cat5-bird11.JPEG
ResNet,2330,bird,cat,boat,cat5-boat9.JPEG
ResNet,2331,cat,cat,bottle,cat5-bottle3.JPEG
ResNet,2332,cat,cat,car,cat5-car20.JPEG
ResNet,2333,cat,cat,chair,cat5-chair14.JPEG
ResNet,2334,cat,cat,clock,cat5-clock3.JPEG
ResNet,2335,cat,cat,dog,cat5-dog20.JPEG
ResNet,2336,cat,cat,elephant,cat5-elephant15.JPEG
ResNet,2337,cat,cat,keyboard,cat5-keyboard14.JPEG
ResNet,2338,knife,cat,knife,cat5-knife12.JPEG
ResNet,2339,cat,cat,oven,cat5-oven16.JPEG
ResNet,2340,cat,cat,truck,cat5-truck5.JPEG
ResNet,2341,cat,cat,airplane,cat6-airplane5.JPEG
ResNet,2342,cat,cat,bear,cat6-bear11.JPEG
ResNet,2343,cat,cat,bicycle,cat6-bicycle5.JPEG
ResNet,2344,cat,cat,bird,cat6-bird13.JPEG
ResNet,2345,cat,cat,boat,cat6-boat14.JPEG
ResNet,2346,cat,cat,bottle,cat6-bottle5.JPEG
ResNet,2347,cat,cat,car,cat6-car16.JPEG
ResNet,2348,cat,cat,chair,cat6-chair10.JPEG
ResNet,2349,cat,cat,clock,cat6-clock20.JPEG
ResNet,2350,cat,cat,dog,cat6-dog19.JPEG
ResNet,2351,cat,cat,elephant,cat6-elephant4.JPEG
ResNet,2352,cat,cat,keyboard,cat6-keyboard3.JPEG
ResNet,2353,cat,cat,knife,cat6-knife17.JPEG
ResNet,2354,cat,cat,oven,cat6-oven13.JPEG
ResNet,2355,cat,cat,truck,cat6-truck16.JPEG
ResNet,2356,clock,cat,airplane,cat7-airplane2.JPEG
ResNet,2357,cat,cat,bear,cat7-bear6.JPEG
ResNet,2358,cat,cat,bicycle,cat7-bicycle18.JPEG
ResNet,2359,cat,cat,bird,cat7-bird16.JPEG
ResNet,2360,bird,cat,boat,cat7-boat13.JPEG
ResNet,2361,clock,cat,bottle,cat7-bottle10.JPEG
ResNet,2362,cat,cat,car,cat7-car20.JPEG
ResNet,2363,cat,cat,chair,cat7-chair9.JPEG
ResNet,2364,cat,cat,clock,cat7-clock8.JPEG
ResNet,2365,cat,cat,dog,cat7-dog1.JPEG
ResNet,2366,cat,cat,elephant,cat7-elephant2.JPEG
ResNet,2367,clock,cat,keyboard,cat7-keyboard15.JPEG
ResNet,2368,cat,cat,knife,cat7-knife18.JPEG
ResNet,2369,clock,cat,oven,cat7-oven13.JPEG
ResNet,2370,clock,cat,truck,cat7-truck18.JPEG
ResNet,2371,cat,cat,airplane,cat8-airplane2.JPEG
ResNet,2372,cat,cat,bear,cat8-bear17.JPEG
ResNet,2373,cat,cat,bicycle,cat8-bicycle1.JPEG
ResNet,2374,cat,cat,bird,cat8-bird2.JPEG
ResNet,2375,cat,cat,boat,cat8-boat1.JPEG
ResNet,2376,cat,cat,bottle,cat8-bottle16.JPEG
ResNet,2377,cat,cat,car,cat8-car20.JPEG
ResNet,2378,bird,cat,chair,cat8-chair11.JPEG
ResNet,2379,cat,cat,clock,cat8-clock15.JPEG
ResNet,2380,cat,cat,dog,cat8-dog9.JPEG
ResNet,2381,cat,cat,elephant,cat8-elephant15.JPEG
ResNet,2382,cat,cat,keyboard,cat8-keyboard3.JPEG
ResNet,2383,cat,cat,knife,cat8-knife20.JPEG
ResNet,2384,cat,cat,oven,cat8-oven14.JPEG
ResNet,2385,cat,cat,truck,cat8-truck11.JPEG
ResNet,2386,cat,cat,airplane,cat9-airplane15.JPEG
ResNet,2387,cat,cat,bear,cat9-bear20.JPEG
ResNet,2388,cat,cat,bicycle,cat9-bicycle3.JPEG
ResNet,2389,cat,cat,bird,cat9-bird11.JPEG
ResNet,2390,bird,cat,boat,cat9-boat9.JPEG
ResNet,2391,cat,cat,bottle,cat9-bottle15.JPEG
ResNet,2392,cat,cat,car,cat9-car1.JPEG
ResNet,2393,cat,cat,chair,cat9-chair18.JPEG
ResNet,2394,cat,cat,clock,cat9-clock13.JPEG
ResNet,2395,cat,cat,dog,cat9-dog11.JPEG
ResNet,2396,cat,cat,elephant,cat9-elephant7.JPEG
ResNet,2397,cat,cat,keyboard,cat9-keyboard9.JPEG
ResNet,2398,cat,cat,knife,cat9-knife11.JPEG
ResNet,2399,cat,cat,oven,cat9-oven10.JPEG
ResNet,2400,cat,cat,truck,cat9-truck12.JPEG
ResNet,2401,chair,chair,airplane,chair1-airplane8.JPEG
ResNet,2402,chair,chair,bear,chair1-bear4.JPEG
ResNet,2403,chair,chair,bicycle,chair1-bicycle8.JPEG
ResNet,2404,chair,chair,bird,chair1-bird11.JPEG
ResNet,2405,chair,chair,boat,chair1-boat1.JPEG
ResNet,2406,chair,chair,bottle,chair1-bottle8.JPEG
ResNet,2407,chair,chair,car,chair1-car10.JPEG
ResNet,2408,chair,chair,cat,chair1-cat1.JPEG
ResNet,2409,chair,chair,clock,chair1-clock3.JPEG
ResNet,2410,chair,chair,dog,chair1-dog4.JPEG
ResNet,2411,chair,chair,elephant,chair1-elephant17.JPEG
ResNet,2412,chair,chair,keyboard,chair1-keyboard18.JPEG
ResNet,2413,knife,chair,knife,chair1-knife1.JPEG
ResNet,2414,chair,chair,oven,chair1-oven5.JPEG
ResNet,2415,chair,chair,truck,chair1-truck5.JPEG
ResNet,2416,chair,chair,airplane,chair10-airplane17.JPEG
ResNet,2417,dog,chair,bear,chair10-bear2.JPEG
ResNet,2418,chair,chair,bicycle,chair10-bicycle1.JPEG
ResNet,2419,oven,chair,bird,chair10-bird3.JPEG
ResNet,2420,chair,chair,boat,chair10-boat15.JPEG
ResNet,2421,chair,chair,bottle,chair10-bottle4.JPEG
ResNet,2422,chair,chair,car,chair10-car14.JPEG
ResNet,2423,clock,chair,cat,chair10-cat20.JPEG
ResNet,2424,chair,chair,clock,chair10-clock19.JPEG
ResNet,2425,chair,chair,dog,chair10-dog9.JPEG
ResNet,2426,bicycle,chair,elephant,chair10-elephant10.JPEG
ResNet,2427,chair,chair,keyboard,chair10-keyboard14.JPEG
ResNet,2428,bottle,chair,knife,chair10-knife2.JPEG
ResNet,2429,oven,chair,oven,chair10-oven9.JPEG
ResNet,2430,chair,chair,truck,chair10-truck8.JPEG
ResNet,2431,chair,chair,airplane,chair11-airplane2.JPEG
ResNet,2432,chair,chair,bear,chair11-bear7.JPEG
ResNet,2433,chair,chair,bicycle,chair11-bicycle17.JPEG
ResNet,2434,chair,chair,bird,chair11-bird12.JPEG
ResNet,2435,chair,chair,boat,chair11-boat11.JPEG
ResNet,2436,chair,chair,bottle,chair11-bottle20.JPEG
ResNet,2437,bird,chair,car,chair11-car1.JPEG
ResNet,2438,keyboard,chair,cat,chair11-cat14.JPEG
ResNet,2439,chair,chair,clock,chair11-clock13.JPEG
ResNet,2440,chair,chair,dog,chair11-dog13.JPEG
ResNet,2441,chair,chair,elephant,chair11-elephant1.JPEG
ResNet,2442,keyboard,chair,keyboard,chair11-keyboard6.JPEG
ResNet,2443,chair,chair,knife,chair11-knife13.JPEG
ResNet,2444,chair,chair,oven,chair11-oven20.JPEG
ResNet,2445,keyboard,chair,truck,chair11-truck7.JPEG
ResNet,2446,chair,chair,airplane,chair12-airplane13.JPEG
ResNet,2447,chair,chair,bear,chair12-bear16.JPEG
ResNet,2448,chair,chair,bicycle,chair12-bicycle3.JPEG
ResNet,2449,bird,chair,bird,chair12-bird9.JPEG
ResNet,2450,chair,chair,boat,chair12-boat5.JPEG
ResNet,2451,bottle,chair,bottle,chair12-bottle9.JPEG
ResNet,2452,chair,chair,car,chair12-car8.JPEG
ResNet,2453,chair,chair,cat,chair12-cat8.JPEG
ResNet,2454,chair,chair,clock,chair12-clock5.JPEG
ResNet,2455,chair,chair,dog,chair12-dog9.JPEG
ResNet,2456,chair,chair,elephant,chair12-elephant18.JPEG
ResNet,2457,chair,chair,keyboard,chair12-keyboard14.JPEG
ResNet,2458,chair,chair,knife,chair12-knife1.JPEG
ResNet,2459,chair,chair,oven,chair12-oven1.JPEG
ResNet,2460,chair,chair,truck,chair12-truck6.JPEG
ResNet,2461,chair,chair,airplane,chair13-airplane3.JPEG
ResNet,2462,boat,chair,bear,chair13-bear3.JPEG
ResNet,2463,chair,chair,bicycle,chair13-bicycle19.JPEG
ResNet,2464,bottle,chair,bird,chair13-bird13.JPEG
ResNet,2465,chair,chair,boat,chair13-boat3.JPEG
ResNet,2466,chair,chair,bottle,chair13-bottle6.JPEG
ResNet,2467,chair,chair,car,chair13-car9.JPEG
ResNet,2468,bear,chair,cat,chair13-cat1.JPEG
ResNet,2469,chair,chair,clock,chair13-clock12.JPEG
ResNet,2470,cat,chair,dog,chair13-dog10.JPEG
ResNet,2471,chair,chair,elephant,chair13-elephant19.JPEG
ResNet,2472,chair,chair,keyboard,chair13-keyboard2.JPEG
ResNet,2473,boat,chair,knife,chair13-knife12.JPEG
ResNet,2474,chair,chair,oven,chair13-oven16.JPEG
ResNet,2475,chair,chair,truck,chair13-truck10.JPEG
ResNet,2476,chair,chair,airplane,chair14-airplane12.JPEG
ResNet,2477,chair,chair,bear,chair14-bear16.JPEG
ResNet,2478,chair,chair,bicycle,chair14-bicycle1.JPEG
ResNet,2479,oven,chair,bird,chair14-bird1.JPEG
ResNet,2480,chair,chair,boat,chair14-boat17.JPEG
ResNet,2481,chair,chair,bottle,chair14-bottle7.JPEG
ResNet,2482,chair,chair,car,chair14-car14.JPEG
ResNet,2483,chair,chair,cat,chair14-cat15.JPEG
ResNet,2484,chair,chair,clock,chair14-clock9.JPEG
ResNet,2485,chair,chair,dog,chair14-dog9.JPEG
ResNet,2486,chair,chair,elephant,chair14-elephant9.JPEG
ResNet,2487,chair,chair,keyboard,chair14-keyboard15.JPEG
ResNet,2488,clock,chair,knife,chair14-knife13.JPEG
ResNet,2489,chair,chair,oven,chair14-oven15.JPEG
ResNet,2490,chair,chair,truck,chair14-truck3.JPEG
ResNet,2491,chair,chair,airplane,chair15-airplane17.JPEG
ResNet,2492,elephant,chair,bear,chair15-bear15.JPEG
ResNet,2493,chair,chair,bicycle,chair15-bicycle16.JPEG
ResNet,2494,chair,chair,bird,chair15-bird3.JPEG
ResNet,2495,dog,chair,boat,chair15-boat16.JPEG
ResNet,2496,chair,chair,bottle,chair15-bottle8.JPEG
ResNet,2497,chair,chair,car,chair15-car5.JPEG
ResNet,2498,chair,chair,cat,chair15-cat2.JPEG
ResNet,2499,chair,chair,clock,chair15-clock7.JPEG
ResNet,2500,elephant,chair,dog,chair15-dog18.JPEG
ResNet,2501,chair,chair,elephant,chair15-elephant19.JPEG
ResNet,2502,chair,chair,keyboard,chair15-keyboard15.JPEG
ResNet,2503,chair,chair,knife,chair15-knife6.JPEG
ResNet,2504,chair,chair,oven,chair15-oven20.JPEG
ResNet,2505,chair,chair,truck,chair15-truck4.JPEG
ResNet,2506,bottle,chair,airplane,chair16-airplane1.JPEG
ResNet,2507,bottle,chair,bear,chair16-bear7.JPEG
ResNet,2508,bottle,chair,bicycle,chair16-bicycle2.JPEG
ResNet,2509,bottle,chair,bird,chair16-bird10.JPEG
ResNet,2510,chair,chair,boat,chair16-boat7.JPEG
ResNet,2511,chair,chair,bottle,chair16-bottle5.JPEG
ResNet,2512,bottle,chair,car,chair16-car17.JPEG
ResNet,2513,clock,chair,cat,chair16-cat14.JPEG
ResNet,2514,chair,chair,clock,chair16-clock12.JPEG
ResNet,2515,chair,chair,dog,chair16-dog9.JPEG
ResNet,2516,chair,chair,elephant,chair16-elephant20.JPEG
ResNet,2517,chair,chair,keyboard,chair16-keyboard10.JPEG
ResNet,2518,bird,chair,knife,chair16-knife16.JPEG
ResNet,2519,chair,chair,oven,chair16-oven4.JPEG
ResNet,2520,chair,chair,truck,chair16-truck4.JPEG
ResNet,2521,bird,chair,airplane,chair17-airplane3.JPEG
ResNet,2522,boat,chair,bear,chair17-bear11.JPEG
ResNet,2523,bicycle,chair,bicycle,chair17-bicycle6.JPEG
ResNet,2524,clock,chair,bird,chair17-bird3.JPEG
ResNet,2525,boat,chair,boat,chair17-boat6.JPEG
ResNet,2526,bird,chair,bottle,chair17-bottle2.JPEG
ResNet,2527,chair,chair,car,chair17-car3.JPEG
ResNet,2528,bicycle,chair,cat,chair17-cat14.JPEG
ResNet,2529,chair,chair,clock,chair17-clock10.JPEG
ResNet,2530,bird,chair,dog,chair17-dog10.JPEG
ResNet,2531,chair,chair,elephant,chair17-elephant8.JPEG
ResNet,2532,chair,chair,keyboard,chair17-keyboard1.JPEG
ResNet,2533,bird,chair,knife,chair17-knife10.JPEG
ResNet,2534,chair,chair,oven,chair17-oven17.JPEG
ResNet,2535,oven,chair,truck,chair17-truck8.JPEG
ResNet,2536,clock,chair,airplane,chair18-airplane20.JPEG
ResNet,2537,bottle,chair,bear,chair18-bear13.JPEG
ResNet,2538,clock,chair,bicycle,chair18-bicycle17.JPEG
ResNet,2539,dog,chair,bird,chair18-bird3.JPEG
ResNet,2540,clock,chair,boat,chair18-boat17.JPEG
ResNet,2541,clock,chair,bottle,chair18-bottle17.JPEG
ResNet,2542,chair,chair,car,chair18-car4.JPEG
ResNet,2543,dog,chair,cat,chair18-cat11.JPEG
ResNet,2544,clock,chair,clock,chair18-clock7.JPEG
ResNet,2545,cat,chair,dog,chair18-dog17.JPEG
ResNet,2546,elephant,chair,elephant,chair18-elephant14.JPEG
ResNet,2547,clock,chair,keyboard,chair18-keyboard2.JPEG
ResNet,2548,clock,chair,knife,chair18-knife12.JPEG
ResNet,2549,chair,chair,oven,chair18-oven5.JPEG
ResNet,2550,clock,chair,truck,chair18-truck19.JPEG
ResNet,2551,chair,chair,airplane,chair19-airplane19.JPEG
ResNet,2552,chair,chair,bear,chair19-bear20.JPEG
ResNet,2553,chair,chair,bicycle,chair19-bicycle9.JPEG
ResNet,2554,chair,chair,bird,chair19-bird7.JPEG
ResNet,2555,chair,chair,boat,chair19-boat1.JPEG
ResNet,2556,chair,chair,bottle,chair19-bottle11.JPEG
ResNet,2557,chair,chair,car,chair19-car2.JPEG
ResNet,2558,chair,chair,cat,chair19-cat11.JPEG
ResNet,2559,chair,chair,clock,chair19-clock16.JPEG
ResNet,2560,chair,chair,dog,chair19-dog1.JPEG
ResNet,2561,chair,chair,elephant,chair19-elephant5.JPEG
ResNet,2562,chair,chair,keyboard,chair19-keyboard5.JPEG
ResNet,2563,clock,chair,knife,chair19-knife10.JPEG
ResNet,2564,chair,chair,oven,chair19-oven2.JPEG
ResNet,2565,chair,chair,truck,chair19-truck16.JPEG
ResNet,2566,airplane,chair,airplane,chair2-airplane2.JPEG
ResNet,2567,bird,chair,bear,chair2-bear7.JPEG
ResNet,2568,chair,chair,bicycle,chair2-bicycle9.JPEG
ResNet,2569,boat,chair,bird,chair2-bird19.JPEG
ResNet,2570,boat,chair,boat,chair2-boat6.JPEG
ResNet,2571,bird,chair,bottle,chair2-bottle13.JPEG
ResNet,2572,chair,chair,car,chair2-car16.JPEG
ResNet,2573,bird,chair,cat,chair2-cat8.JPEG
ResNet,2574,chair,chair,clock,chair2-clock2.JPEG
ResNet,2575,boat,chair,dog,chair2-dog4.JPEG
ResNet,2576,bird,chair,elephant,chair2-elephant16.JPEG
ResNet,2577,chair,chair,keyboard,chair2-keyboard7.JPEG
ResNet,2578,airplane,chair,knife,chair2-knife2.JPEG
ResNet,2579,airplane,chair,oven,chair2-oven12.JPEG
ResNet,2580,airplane,chair,truck,chair2-truck1.JPEG
ResNet,2581,chair,chair,airplane,chair20-airplane7.JPEG
ResNet,2582,bottle,chair,bear,chair20-bear4.JPEG
ResNet,2583,chair,chair,bicycle,chair20-bicycle9.JPEG
ResNet,2584,bottle,chair,bird,chair20-bird10.JPEG
ResNet,2585,boat,chair,boat,chair20-boat11.JPEG
ResNet,2586,chair,chair,bottle,chair20-bottle18.JPEG
ResNet,2587,chair,chair,car,chair20-car11.JPEG
ResNet,2588,chair,chair,cat,chair20-cat16.JPEG
ResNet,2589,chair,chair,clock,chair20-clock3.JPEG
ResNet,2590,bottle,chair,dog,chair20-dog11.JPEG
ResNet,2591,chair,chair,elephant,chair20-elephant4.JPEG
ResNet,2592,chair,chair,keyboard,chair20-keyboard9.JPEG
ResNet,2593,bottle,chair,knife,chair20-knife10.JPEG
ResNet,2594,chair,chair,oven,chair20-oven2.JPEG
ResNet,2595,chair,chair,truck,chair20-truck3.JPEG
ResNet,2596,chair,chair,airplane,chair3-airplane3.JPEG
ResNet,2597,chair,chair,bear,chair3-bear9.JPEG
ResNet,2598,chair,chair,bicycle,chair3-bicycle12.JPEG
ResNet,2599,chair,chair,bird,chair3-bird18.JPEG
ResNet,2600,chair,chair,boat,chair3-boat10.JPEG
ResNet,2601,chair,chair,bottle,chair3-bottle1.JPEG
ResNet,2602,chair,chair,car,chair3-car5.JPEG
ResNet,2603,chair,chair,cat,chair3-cat14.JPEG
ResNet,2604,chair,chair,clock,chair3-clock15.JPEG
ResNet,2605,chair,chair,dog,chair3-dog10.JPEG
ResNet,2606,chair,chair,elephant,chair3-elephant13.JPEG
ResNet,2607,chair,chair,keyboard,chair3-keyboard17.JPEG
ResNet,2608,chair,chair,knife,chair3-knife13.JPEG
ResNet,2609,chair,chair,oven,chair3-oven8.JPEG
ResNet,2610,chair,chair,truck,chair3-truck13.JPEG
ResNet,2611,chair,chair,airplane,chair4-airplane1.JPEG
ResNet,2612,chair,chair,bear,chair4-bear10.JPEG
ResNet,2613,chair,chair,bicycle,chair4-bicycle18.JPEG
ResNet,2614,clock,chair,bird,chair4-bird9.JPEG
ResNet,2615,chair,chair,boat,chair4-boat20.JPEG
ResNet,2616,chair,chair,bottle,chair4-bottle7.JPEG
ResNet,2617,chair,chair,car,chair4-car20.JPEG
ResNet,2618,cat,chair,cat,chair4-cat1.JPEG
ResNet,2619,chair,chair,clock,chair4-clock16.JPEG
ResNet,2620,chair,chair,dog,chair4-dog20.JPEG
ResNet,2621,chair,chair,elephant,chair4-elephant8.JPEG
ResNet,2622,chair,chair,keyboard,chair4-keyboard17.JPEG
ResNet,2623,chair,chair,knife,chair4-knife2.JPEG
ResNet,2624,chair,chair,oven,chair4-oven4.JPEG
ResNet,2625,chair,chair,truck,chair4-truck20.JPEG
ResNet,2626,chair,chair,airplane,chair5-airplane1.JPEG
ResNet,2627,bird,chair,bear,chair5-bear8.JPEG
ResNet,2628,chair,chair,bicycle,chair5-bicycle8.JPEG
ResNet,2629,chair,chair,bird,chair5-bird18.JPEG
ResNet,2630,chair,chair,boat,chair5-boat1.JPEG
ResNet,2631,chair,chair,bottle,chair5-bottle17.JPEG
ResNet,2632,chair,chair,car,chair5-car4.JPEG
ResNet,2633,bird,chair,cat,chair5-cat16.JPEG
ResNet,2634,chair,chair,clock,chair5-clock10.JPEG
ResNet,2635,chair,chair,dog,chair5-dog17.JPEG
ResNet,2636,chair,chair,elephant,chair5-elephant5.JPEG
ResNet,2637,chair,chair,keyboard,chair5-keyboard7.JPEG
ResNet,2638,oven,chair,knife,chair5-knife18.JPEG
ResNet,2639,chair,chair,oven,chair5-oven3.JPEG
ResNet,2640,chair,chair,truck,chair5-truck12.JPEG
ResNet,2641,bottle,chair,airplane,chair6-airplane9.JPEG
ResNet,2642,dog,chair,bear,chair6-bear17.JPEG
ResNet,2643,chair,chair,bicycle,chair6-bicycle18.JPEG
ResNet,2644,chair,chair,bird,chair6-bird2.JPEG
ResNet,2645,chair,chair,boat,chair6-boat13.JPEG
ResNet,2646,chair,chair,bottle,chair6-bottle10.JPEG
ResNet,2647,chair,chair,car,chair6-car12.JPEG
ResNet,2648,chair,chair,cat,chair6-cat10.JPEG
ResNet,2649,chair,chair,clock,chair6-clock7.JPEG
ResNet,2650,chair,chair,dog,chair6-dog4.JPEG
ResNet,2651,chair,chair,elephant,chair6-elephant10.JPEG
ResNet,2652,bottle,chair,keyboard,chair6-keyboard1.JPEG
ResNet,2653,knife,chair,knife,chair6-knife2.JPEG
ResNet,2654,chair,chair,oven,chair6-oven12.JPEG
ResNet,2655,chair,chair,truck,chair6-truck9.JPEG
ResNet,2656,chair,chair,airplane,chair7-airplane17.JPEG
ResNet,2657,chair,chair,bear,chair7-bear20.JPEG
ResNet,2658,chair,chair,bicycle,chair7-bicycle2.JPEG
ResNet,2659,chair,chair,bird,chair7-bird19.JPEG
ResNet,2660,chair,chair,boat,chair7-boat14.JPEG
ResNet,2661,airplane,chair,bottle,chair7-bottle12.JPEG
ResNet,2662,clock,chair,car,chair7-car18.JPEG
ResNet,2663,clock,chair,cat,chair7-cat18.JPEG
ResNet,2664,chair,chair,clock,chair7-clock14.JPEG
ResNet,2665,clock,chair,dog,chair7-dog16.JPEG
ResNet,2666,chair,chair,elephant,chair7-elephant6.JPEG
ResNet,2667,clock,chair,keyboard,chair7-keyboard12.JPEG
ResNet,2668,chair,chair,knife,chair7-knife20.JPEG
ResNet,2669,oven,chair,oven,chair7-oven9.JPEG
ResNet,2670,chair,chair,truck,chair7-truck7.JPEG
ResNet,2671,bird,chair,airplane,chair8-airplane7.JPEG
ResNet,2672,chair,chair,bear,chair8-bear20.JPEG
ResNet,2673,chair,chair,bicycle,chair8-bicycle20.JPEG
ResNet,2674,bird,chair,bird,chair8-bird12.JPEG
ResNet,2675,bear,chair,boat,chair8-boat19.JPEG
ResNet,2676,chair,chair,bottle,chair8-bottle6.JPEG
ResNet,2677,chair,chair,car,chair8-car5.JPEG
ResNet,2678,cat,chair,cat,chair8-cat6.JPEG
ResNet,2679,clock,chair,clock,chair8-clock18.JPEG
ResNet,2680,oven,chair,dog,chair8-dog2.JPEG
ResNet,2681,bird,chair,elephant,chair8-elephant16.JPEG
ResNet,2682,chair,chair,keyboard,chair8-keyboard17.JPEG
ResNet,2683,bird,chair,knife,chair8-knife16.JPEG
ResNet,2684,chair,chair,oven,chair8-oven1.JPEG
ResNet,2685,keyboard,chair,truck,chair8-truck14.JPEG
ResNet,2686,bottle,chair,airplane,chair9-airplane8.JPEG
ResNet,2687,dog,chair,bear,chair9-bear17.JPEG
ResNet,2688,chair,chair,bicycle,chair9-bicycle2.JPEG
ResNet,2689,clock,chair,bird,chair9-bird1.JPEG
ResNet,2690,cat,chair,boat,chair9-boat2.JPEG
ResNet,2691,chair,chair,bottle,chair9-bottle6.JPEG
ResNet,2692,chair,chair,car,chair9-car4.JPEG
ResNet,2693,chair,chair,cat,chair9-cat2.JPEG
ResNet,2694,chair,chair,clock,chair9-clock9.JPEG
ResNet,2695,chair,chair,dog,chair9-dog14.JPEG
ResNet,2696,chair,chair,elephant,chair9-elephant16.JPEG
ResNet,2697,chair,chair,keyboard,chair9-keyboard13.JPEG
ResNet,2698,bottle,chair,knife,chair9-knife6.JPEG
ResNet,2699,chair,chair,oven,chair9-oven20.JPEG
ResNet,2700,chair,chair,truck,chair9-truck14.JPEG
ResNet,2701,clock,clock,airplane,clock1-airplane18.JPEG
ResNet,2702,boat,clock,bear,clock1-bear18.JPEG
ResNet,2703,clock,clock,bicycle,clock1-bicycle3.JPEG
ResNet,2704,clock,clock,bird,clock1-bird3.JPEG
ResNet,2705,clock,clock,boat,clock1-boat1.JPEG
ResNet,2706,clock,clock,bottle,clock1-bottle17.JPEG
ResNet,2707,clock,clock,car,clock1-car6.JPEG
